variant,condition,food_site_count,food_site_radius,seed,final_recruitment_advantage,tail_recruitment_advantage,final_directional_bias,final_receiver_attention,final_dance_propensity,final_success,final_payoff,final_floor_fraction,tail_floor_fraction,tail_dance_follow_share
pre_visit_dance,c1_r75m,1,75.000000,417,0.086555,0.064955,0.496893,0.252622,0.715754,0.002528,0.001000,1.000000,1.000000,0.205260
pre_visit_dance,c1_r75m,1,75.000000,418,0.047619,0.029771,0.315623,0.356877,0.642173,0.001750,0.001000,1.000000,1.000000,0.321152
pre_visit_dance,c1_r75m,1,75.000000,419,0.048307,0.053968,0.309709,0.325462,0.563594,0.002444,0.001000,1.000000,1.000000,0.340326
pre_visit_dance,c1_r75m,1,75.000000,423,0.033348,0.030919,0.310789,0.539245,0.438892,0.001833,0.001000,1.000000,1.000000,0.446789
pre_visit_dance,c1_r75m,1,75.000000,421,0.024637,0.048669,0.304324,0.466645,0.816999,0.002583,0.001000,1.000000,1.000000,0.361707
pre_visit_dance,c1_r75m,1,75.000000,420,0.011991,0.047743,0.562219,0.451423,0.570906,0.001361,0.001000,1.000000,1.000000,0.564887
pre_visit_dance,c1_r75m,1,75.000000,422,0.013068,0.027611,0.382513,0.396064,0.614000,0.004556,0.001000,1.000000,1.000000,0.426445
pre_visit_dance,c1_r75m,1,75.000000,425,0.001971,0.035574,0.609085,0.445154,0.593691,0.001972,0.001000,1.000000,1.000000,0.458724
pre_visit_dance,c1_r75m,1,75.000000,426,0.042254,0.046552,0.788467,0.408087,0.702490,0.001278,0.001000,1.000000,1.000000,0.258884
pre_visit_dance,c1_r75m,1,75.000000,424,0.076023,0.057325,0.518890,0.601408,0.565479,0.002333,0.001000,1.000000,1.000000,0.718498
pre_visit_dance,c1_r75m,1,75.000000,427,-0.004896,0.027097,0.215699,0.398974,0.841413,0.002667,0.001000,1.000000,1.000000,0.319514
pre_visit_dance,c1_r75m,1,75.000000,428,0.003589,0.019625,0.349886,0.513739,0.580084,0.002556,0.001000,1.000000,1.000000,0.517465
pre_visit_dance,c1_r75m,1,75.000000,430,0.008681,0.041049,0.329901,0.227740,0.577878,0.002556,0.001000,1.000000,1.000000,0.255910
