candidate,food_site_count,food_site_width,food_site_capacity,food_value,vertical_comb_benefit,food_site_max_distance,travel_cost_per_distance,mutation_sd,transposition_mutation_correlation,seed,comparison_group,outcome,stable_vertical_gravity,reached_gravity,retained_vertical,collapsed,gravity_reach_generation,vertical_reach_generation,partial_tilt_generation,partial_transposition_generation,max_comb_tilt,max_comb_tilt_generation,max_min_transposition,max_min_transposition_generation,min_success,min_success_generation,final_directional_bias,final_attention,final_sender_transposition,final_receiver_transposition,final_min_transposition,final_transposition_gap,final_comb_tilt,final_success,final_payoff,elapsed_seconds
trial_45,9,0.220,10,1.000,0.460,7.000,0.045,0.100,1.000,143,successful,success,true,true,true,false,43,50,18,18,0.898,101,0.923,93,0.144,0,0.777,0.830,0.798,0.798,0.798,0.000,0.865,0.492,4.398,104.872
trial_45,9,0.220,10,1.000,0.460,7.000,0.045,0.100,1.000,142,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,120,35,0.566,120,0.408,120,0.144,0,0.798,0.676,0.408,0.408,0.408,0.000,0.566,0.469,3.558,119.823
trial_45,9,0.220,10,1.000,0.460,7.000,0.045,0.100,1.000,144,unsuccessful,gravity_without_vertical,false,true,false,false,63,83,18,7,0.884,92,0.831,89,0.134,0,0.735,0.647,0.790,0.790,0.790,0.000,0.774,0.479,3.895,110.375
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,110,successful,success,true,true,true,false,42,39,29,18,0.914,72,0.886,119,0.092,0,0.781,0.859,0.884,0.862,0.862,0.022,0.881,0.428,4.285,96.694
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,111,successful,success,true,true,true,false,55,26,16,18,0.923,88,0.843,106,0.097,0,0.741,0.902,0.849,0.805,0.805,0.045,0.862,0.409,4.002,94.098
trial_45,9,0.220,10,1.000,0.460,7.000,0.045,0.100,1.000,145,successful,success,true,true,true,false,64,86,56,20,0.872,116,0.861,118,0.146,0,0.689,0.752,0.832,0.832,0.832,0.000,0.858,0.488,4.332,112.534
trial_45,9,0.220,10,1.000,0.460,7.000,0.045,0.100,1.000,146,successful,success,true,true,true,false,52,51,24,18,0.909,98,0.880,84,0.128,0,0.737,0.623,0.798,0.798,0.798,0.000,0.820,0.495,4.229,114.001
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,113,successful,success,true,true,true,false,70,81,23,9,0.902,84,0.861,90,0.103,0,0.830,0.808,0.753,0.793,0.753,0.040,0.866,0.411,3.917,95.276
trial_45,9,0.220,10,1.000,0.460,7.000,0.045,0.100,1.000,147,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,15,11,0.558,23,0.390,21,0.124,0,0.739,0.670,0.311,0.311,0.311,0.000,0.390,0.507,3.750,115.252
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,116,successful,success,true,true,true,false,40,67,23,20,0.900,72,0.912,89,0.090,0,0.815,0.809,0.853,0.880,0.853,0.026,0.861,0.386,3.751,91.562
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,112,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,75,33,0.503,75,0.317,108,0.091,0,0.804,0.829,0.309,0.316,0.309,0.007,0.233,0.375,2.775,104.414
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,114,successful,success,true,true,true,false,56,81,23,19,0.887,100,0.850,99,0.099,0,0.807,0.827,0.762,0.707,0.707,0.055,0.813,0.389,3.625,99.177
trial_45,9,0.220,10,1.000,0.460,7.000,0.045,0.100,1.000,149,successful,success,true,true,true,false,34,43,35,21,0.898,57,0.879,103,0.152,0,0.838,0.750,0.859,0.859,0.859,0.000,0.825,0.524,4.728,115.547
trial_45,9,0.220,10,1.000,0.460,7.000,0.045,0.100,1.000,148,unsuccessful,gravity_without_vertical,false,true,false,false,117,not_reached,117,11,0.607,120,0.672,120,0.129,0,0.708,0.828,0.672,0.672,0.672,0.000,0.607,0.490,3.889,118.465
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,115,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,24,46,0.577,32,0.338,119,0.093,0,0.696,0.746,0.343,0.315,0.315,0.028,0.356,0.392,3.003,102.339
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,117,successful,success,true,true,true,false,96,109,47,84,0.881,114,0.857,111,0.090,0,0.802,0.795,0.812,0.782,0.782,0.030,0.865,0.401,3.899,101.849
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,118,successful,success,true,true,true,false,57,64,32,19,0.897,94,0.901,82,0.091,0,0.701,0.807,0.805,0.835,0.805,0.030,0.837,0.383,3.602,99.498
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,119,successful,success,true,true,true,false,40,50,21,15,0.933,86,0.866,103,0.099,0,0.868,0.789,0.855,0.867,0.855,0.013,0.882,0.402,4.051,97.114
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,120,unsuccessful,partial_tilt,false,false,false,false,not_reached,not_reached,120,28,0.520,120,0.284,103,0.104,0,0.825,0.742,0.108,0.145,0.108,0.037,0.520,0.383,3.068,99.458
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,122,successful,success,true,true,true,false,51,47,23,34,0.914,67,0.909,68,0.104,0,0.755,0.904,0.851,0.825,0.825,0.026,0.856,0.426,4.269,101.529
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,121,successful,success,true,true,true,false,57,49,16,29,0.913,73,0.920,83,0.101,0,0.804,0.786,0.906,0.885,0.885,0.021,0.861,0.424,4.224,103.416
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,123,successful,success,true,true,true,false,81,86,48,44,0.896,120,0.867,112,0.099,0,0.735,0.860,0.779,0.794,0.779,0.015,0.896,0.390,3.857,94.591
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,125,successful,success,true,true,true,false,59,59,27,41,0.896,120,0.884,99,0.098,0,0.736,0.791,0.789,0.823,0.789,0.034,0.896,0.412,4.016,93.920
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,124,successful,success,true,true,true,false,46,88,45,14,0.826,119,0.762,117,0.094,0,0.673,0.804,0.716,0.786,0.716,0.069,0.809,0.394,3.547,95.757
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,126,successful,success,true,true,true,false,33,68,37,15,0.905,105,0.857,73,0.093,0,0.864,0.752,0.775,0.773,0.773,0.003,0.883,0.400,3.858,96.777
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,127,successful,success,true,true,true,false,25,31,25,19,0.913,45,0.890,87,0.092,0,0.870,0.919,0.830,0.796,0.796,0.034,0.851,0.411,4.140,96.491
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,128,successful,success,true,true,true,false,82,84,36,34,0.881,115,0.888,108,0.092,0,0.823,0.780,0.772,0.690,0.690,0.083,0.807,0.395,3.738,98.974
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,131,successful,success,true,true,true,false,94,93,46,48,0.918,111,0.856,116,0.095,0,0.767,0.679,0.850,0.788,0.788,0.062,0.805,0.415,3.931,95.363
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,130,successful,success,true,true,true,false,42,45,23,22,0.906,90,0.887,108,0.087,0,0.784,0.731,0.794,0.784,0.784,0.010,0.863,0.380,3.590,99.210
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,129,successful,success,true,true,true,false,42,50,40,19,0.919,81,0.907,71,0.099,0,0.727,0.666,0.867,0.785,0.785,0.082,0.845,0.405,3.794,105.361
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,132,successful,success,true,true,true,false,25,31,19,20,0.919,63,0.896,95,0.086,0,0.840,0.798,0.859,0.851,0.851,0.008,0.873,0.404,3.906,100.412
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,133,successful,success,true,true,true,false,39,36,20,26,0.919,73,0.884,103,0.089,0,0.841,0.732,0.829,0.796,0.796,0.033,0.863,0.390,3.750,92.361
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,134,successful,success,true,true,true,false,84,87,57,19,0.885,120,0.890,119,0.099,0,0.777,0.774,0.881,0.893,0.881,0.012,0.885,0.394,3.858,104.143
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,135,successful,success,true,true,true,false,41,46,27,27,0.881,87,0.888,104,0.099,0,0.798,0.718,0.810,0.786,0.786,0.024,0.848,0.390,3.658,99.351
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,137,successful,success,true,true,true,false,45,45,29,16,0.920,65,0.907,82,0.103,0,0.734,0.789,0.829,0.830,0.829,0.001,0.830,0.421,4.030,98.968
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,136,successful,success,true,true,true,false,35,40,13,25,0.897,104,0.887,95,0.093,0,0.877,0.722,0.769,0.718,0.718,0.051,0.865,0.416,4.002,103.633
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,139,successful,success,true,true,true,false,86,87,23,58,0.907,106,0.859,109,0.104,0,0.872,0.780,0.837,0.841,0.837,0.004,0.860,0.407,3.957,98.621
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,138,successful,success,true,true,true,false,60,66,39,33,0.910,114,0.899,96,0.105,0,0.714,0.817,0.865,0.855,0.855,0.010,0.852,0.416,4.071,99.063
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,140,successful,success,true,true,true,false,33,43,32,18,0.921,77,0.890,80,0.087,0,0.831,0.723,0.851,0.862,0.851,0.011,0.854,0.394,3.793,98.936
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,141,successful,success,true,true,true,false,73,91,35,35,0.903,104,0.833,120,0.099,0,0.841,0.806,0.833,0.848,0.833,0.014,0.846,0.416,4.005,101.525
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,145,successful,success,true,true,true,false,58,62,41,11,0.905,70,0.867,107,0.098,0,0.666,0.860,0.807,0.752,0.752,0.055,0.841,0.409,3.885,93.670
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,142,successful,success,true,true,true,false,75,82,23,39,0.921,120,0.857,111,0.100,0,0.779,0.837,0.837,0.836,0.836,0.001,0.921,0.393,3.976,99.064
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,144,successful,success,true,true,true,false,69,89,24,22,0.909,119,0.904,109,0.092,0,0.724,0.892,0.868,0.868,0.868,0.000,0.876,0.411,4.081,98.305
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,147,successful,success,true,true,true,false,72,81,19,33,0.922,103,0.883,101,0.086,0,0.834,0.832,0.886,0.861,0.861,0.025,0.842,0.409,4.052,91.050
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,146,successful,success,true,true,true,false,45,50,31,31,0.932,75,0.907,80,0.087,0,0.825,0.735,0.831,0.877,0.831,0.046,0.833,0.388,3.626,97.146
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,143,successful,success,true,true,true,false,33,64,25,18,0.912,68,0.874,81,0.100,0,0.914,0.752,0.810,0.752,0.752,0.058,0.842,0.408,3.862,102.234
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,148,successful,success,true,true,true,false,33,30,15,12,0.904,32,0.868,88,0.089,0,0.789,0.783,0.861,0.855,0.855,0.006,0.894,0.401,3.935,92.905
trial_193,8,0.180,12,1.000,0.520,7.500,0.030,0.080,0.900,149,successful,success,true,true,true,false,55,80,34,35,0.863,98,0.830,113,0.103,0,0.646,0.574,0.817,0.795,0.795,0.022,0.850,0.391,3.562,90.659
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,110,successful,success,true,true,true,false,42,47,38,35,0.898,108,0.889,70,0.076,0,0.788,0.780,0.885,0.831,0.831,0.054,0.861,0.380,4.087,91.921
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,111,unsuccessful,gravity_without_vertical,false,true,false,false,39,43,36,16,0.926,89,0.849,91,0.078,0,0.801,0.748,0.845,0.810,0.810,0.035,0.796,0.355,3.581,92.939
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,114,successful,success,true,true,true,false,67,68,29,35,0.906,77,0.893,86,0.082,0,0.748,0.816,0.789,0.780,0.780,0.009,0.895,0.364,3.934,90.510
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,115,successful,success,true,true,true,false,44,46,23,20,0.923,70,0.886,120,0.074,0,0.859,0.773,0.886,0.891,0.886,0.004,0.896,0.393,4.393,91.331
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,113,successful,success,true,true,true,false,60,77,29,11,0.928,120,0.901,90,0.085,0,0.831,0.824,0.843,0.825,0.825,0.018,0.928,0.386,4.358,92.897
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,118,successful,success,true,true,true,false,69,76,20,41,0.901,99,0.870,85,0.076,0,0.805,0.816,0.865,0.827,0.827,0.038,0.862,0.391,4.342,88.591
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,112,successful,success,true,true,true,false,86,92,83,58,0.903,115,0.837,115,0.076,0,0.739,0.707,0.829,0.770,0.770,0.059,0.824,0.351,3.598,97.095
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,116,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,10,0.413,49,0.361,72,0.075,0,0.730,0.784,0.240,0.211,0.211,0.029,0.364,0.362,2.927,94.676
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,117,successful,success,true,true,true,false,37,43,30,21,0.906,62,0.892,65,0.074,0,0.780,0.888,0.851,0.860,0.851,0.009,0.861,0.383,4.181,94.124
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,119,successful,success,true,true,true,false,38,45,30,13,0.934,89,0.874,96,0.080,0,0.806,0.840,0.870,0.763,0.763,0.107,0.876,0.384,4.220,93.858
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,122,successful,success,true,true,true,false,67,72,37,29,0.905,100,0.892,114,0.086,0,0.820,0.801,0.863,0.853,0.853,0.011,0.874,0.361,3.942,91.773
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,124,successful,success,true,true,true,false,70,74,22,55,0.894,84,0.880,107,0.076,0,0.723,0.800,0.828,0.850,0.828,0.022,0.864,0.351,3.734,91.087
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,120,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,39,0.435,44,0.278,76,0.084,0,0.774,0.869,0.158,0.204,0.158,0.046,0.163,0.388,3.104,95.846
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,121,successful,success,true,true,true,false,24,28,18,11,0.927,54,0.877,114,0.084,0,0.813,0.798,0.845,0.852,0.845,0.008,0.817,0.351,3.618,95.502
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,123,successful,success,true,true,true,false,40,45,20,17,0.916,92,0.881,71,0.081,0,0.825,0.794,0.855,0.859,0.855,0.005,0.861,0.375,4.086,97.328
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,125,successful,success,true,true,true,false,30,40,17,22,0.904,78,0.878,76,0.081,0,0.796,0.852,0.831,0.732,0.732,0.099,0.897,0.374,4.083,94.245
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,126,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,12,0.491,57,0.355,19,0.077,0,0.808,0.886,0.250,0.326,0.250,0.076,0.213,0.380,3.072,91.150
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,128,successful,success,true,true,true,false,48,53,20,13,0.926,75,0.872,101,0.078,0,0.799,0.834,0.858,0.823,0.823,0.035,0.854,0.359,3.767,85.300
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,127,successful,success,true,true,true,false,51,66,25,32,0.897,73,0.913,77,0.078,0,0.734,0.790,0.850,0.811,0.811,0.039,0.812,0.377,3.930,92.885
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,130,successful,success,true,true,true,false,38,37,18,24,0.896,97,0.915,118,0.075,0,0.766,0.804,0.854,0.881,0.854,0.027,0.851,0.370,3.874,89.308
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,129,successful,success,true,true,true,false,39,46,38,16,0.942,113,0.858,103,0.081,0,0.779,0.802,0.781,0.717,0.717,0.064,0.897,0.364,3.872,93.812
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,135,successful,success,true,true,true,false,51,51,32,27,0.904,114,0.875,97,0.085,0,0.824,0.825,0.873,0.872,0.872,0.000,0.850,0.385,4.234,84.759
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,131,successful,success,true,true,true,false,39,54,22,32,0.930,63,0.876,114,0.080,0,0.821,0.820,0.863,0.852,0.852,0.011,0.892,0.377,4.194,92.430
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,132,successful,success,true,true,true,false,49,49,28,17,0.924,83,0.851,108,0.072,0,0.850,0.824,0.804,0.711,0.711,0.093,0.860,0.382,4.063,97.312
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,133,successful,success,true,true,true,false,87,90,32,22,0.904,98,0.879,109,0.077,0,0.745,0.803,0.883,0.871,0.871,0.012,0.883,0.393,4.353,96.264
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,134,unsuccessful,flat,false,false,false,false,not_reached,not_reached,20,42,0.597,24,0.299,42,0.082,0,0.769,0.669,0.248,0.199,0.199,0.049,0.487,0.335,2.715,94.007
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,136,successful,success,true,true,true,false,21,39,20,13,0.915,92,0.879,91,0.081,0,0.731,0.808,0.829,0.734,0.734,0.096,0.891,0.374,4.066,92.568
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,137,successful,success,true,true,true,false,28,32,10,17,0.904,73,0.882,97,0.087,0,0.809,0.713,0.870,0.863,0.863,0.008,0.885,0.390,4.292,92.422
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,140,successful,success,true,true,true,false,79,86,34,15,0.893,102,0.873,98,0.075,0,0.896,0.834,0.881,0.843,0.843,0.038,0.864,0.366,3.987,89.023
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,139,unsuccessful,partial_transposition,false,false,false,false,not_reached,not_reached,33,31,0.634,45,0.334,112,0.086,0,0.853,0.765,0.258,0.309,0.258,0.051,0.258,0.352,2.852,92.123
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,138,successful,success,true,true,true,false,60,64,57,51,0.906,103,0.839,71,0.086,0,0.870,0.821,0.814,0.829,0.814,0.015,0.849,0.372,3.988,97.803
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,141,successful,success,true,true,true,false,32,34,21,15,0.903,41,0.904,62,0.081,0,0.745,0.783,0.851,0.713,0.713,0.137,0.854,0.360,3.851,93.453
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,142,successful,success,true,true,true,false,35,46,37,22,0.899,119,0.889,111,0.082,0,0.881,0.850,0.864,0.868,0.864,0.004,0.894,0.370,4.148,90.759
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,144,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,30,0.398,83,0.307,30,0.080,0,0.781,0.824,0.242,0.271,0.242,0.030,0.259,0.362,2.945,93.875
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,143,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,18,0.483,84,0.349,21,0.082,0,0.790,0.815,0.149,0.151,0.149,0.002,0.271,0.374,3.054,97.182
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,146,successful,success,true,true,true,false,22,43,19,19,0.912,119,0.877,96,0.073,0,0.863,0.775,0.836,0.804,0.804,0.032,0.889,0.365,3.991,90.392
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,145,unsuccessful,flat,false,false,false,false,not_reached,not_reached,not_reached,43,0.417,102,0.387,48,0.083,0,0.738,0.814,0.153,0.239,0.153,0.086,0.242,0.369,3.003,94.827
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,148,successful,success,true,true,true,false,47,45,24,14,0.931,113,0.922,94,0.073,0,0.724,0.699,0.883,0.847,0.847,0.036,0.868,0.370,3.950,88.898
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,147,successful,success,true,true,true,false,93,98,93,41,0.894,115,0.871,111,0.071,0,0.803,0.785,0.867,0.852,0.852,0.014,0.862,0.394,4.305,95.231
trial_278,6,0.210,13,1.000,0.600,8.000,0.025,0.090,0.800,149,successful,success,true,true,true,false,35,44,18,21,0.928,95,0.900,67,0.084,0,0.743,0.796,0.835,0.813,0.813,0.022,0.894,0.351,3.734,92.631
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,111,successful,success,true,true,true,false,19,46,24,11,0.888,120,0.884,102,0.117,0,0.796,0.802,0.779,0.779,0.779,0.000,0.888,0.464,4.563,97.810
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,110,successful,success,true,true,true,false,36,28,17,13,0.900,112,0.894,46,0.106,0,0.769,0.743,0.798,0.798,0.798,0.000,0.815,0.435,4.145,107.149
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,114,successful,success,true,true,true,false,36,46,23,10,0.894,69,0.862,108,0.115,0,0.663,0.793,0.791,0.791,0.791,0.000,0.885,0.440,4.300,102.830
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,113,successful,success,true,true,true,false,36,30,18,16,0.890,75,0.880,61,0.120,0,0.745,0.700,0.791,0.791,0.791,0.000,0.847,0.431,4.187,104.495
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,112,successful,success,true,true,true,false,30,39,18,15,0.898,79,0.894,51,0.111,0,0.691,0.789,0.806,0.806,0.806,0.000,0.814,0.435,4.157,108.085
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,115,successful,success,true,true,true,false,28,23,15,14,0.924,80,0.892,104,0.108,0,0.852,0.833,0.867,0.867,0.867,0.000,0.832,0.465,4.606,108.652
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,116,successful,success,true,true,true,false,24,50,23,9,0.896,77,0.879,95,0.104,0,0.751,0.640,0.856,0.856,0.856,0.000,0.879,0.446,4.404,106.693
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,117,successful,success,true,true,true,false,45,29,12,22,0.913,91,0.855,85,0.107,0,0.717,0.634,0.838,0.838,0.838,0.000,0.908,0.441,4.321,105.251
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,118,successful,success,true,true,true,false,41,46,22,15,0.923,55,0.889,53,0.111,0,0.860,0.688,0.792,0.792,0.792,0.000,0.852,0.450,4.381,104.216
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,119,successful,success,true,true,true,false,36,43,21,15,0.910,87,0.901,84,0.112,0,0.750,0.789,0.753,0.753,0.753,0.000,0.846,0.438,4.177,107.852
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,121,successful,success,true,true,true,false,82,106,35,11,0.858,119,0.886,111,0.113,0,0.726,0.721,0.833,0.833,0.833,0.000,0.857,0.428,4.105,103.224
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,122,successful,success,true,true,true,false,35,47,36,16,0.901,55,0.884,61,0.125,0,0.826,0.624,0.819,0.819,0.819,0.000,0.853,0.441,4.311,104.054
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,120,unsuccessful,gravity_without_vertical,false,true,false,false,31,38,16,19,0.911,66,0.904,39,0.116,0,0.761,0.750,0.866,0.866,0.866,0.000,0.785,0.422,4.008,108.184
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,123,successful,success,true,true,true,false,34,39,19,21,0.885,44,0.904,94,0.117,0,0.758,0.538,0.769,0.769,0.769,0.000,0.849,0.422,4.027,106.762
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,125,unsuccessful,gravity_without_vertical,false,true,false,false,36,34,14,15,0.895,52,0.903,72,0.115,0,0.783,0.707,0.630,0.630,0.630,0.000,0.763,0.429,3.819,104.608
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,124,successful,success,true,true,true,false,45,48,32,14,0.920,86,0.910,82,0.106,0,0.720,0.817,0.827,0.827,0.827,0.000,0.833,0.443,4.374,109.489
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,126,successful,success,true,true,true,false,48,53,32,24,0.903,117,0.865,118,0.108,0,0.670,0.685,0.833,0.833,0.833,0.000,0.866,0.442,4.296,106.612
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,129,successful,success,true,true,true,false,38,37,17,22,0.914,79,0.879,109,0.117,0,0.813,0.748,0.808,0.808,0.808,0.000,0.825,0.441,4.244,103.020
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,127,successful,success,true,true,true,false,29,39,29,10,0.897,68,0.891,87,0.110,0,0.773,0.743,0.814,0.814,0.814,0.000,0.870,0.437,4.281,105.952
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,128,successful,success,true,true,true,false,69,78,28,12,0.901,104,0.862,84,0.106,0,0.698,0.724,0.834,0.834,0.834,0.000,0.845,0.449,4.337,108.011
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,130,unsuccessful,gravity_without_vertical,false,true,false,false,54,78,18,19,0.880,85,0.871,98,0.106,0,0.825,0.794,0.843,0.843,0.843,0.000,0.761,0.457,4.343,106.875
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,133,successful,success,true,true,true,false,48,45,29,14,0.901,115,0.838,105,0.109,0,0.777,0.725,0.779,0.779,0.779,0.000,0.873,0.455,4.424,95.799
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,132,successful,success,true,true,true,false,69,83,43,10,0.902,85,0.876,96,0.107,0,0.801,0.771,0.811,0.811,0.811,0.000,0.831,0.444,4.386,102.726
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,131,successful,success,true,true,true,false,33,49,25,18,0.918,72,0.909,75,0.118,0,0.820,0.777,0.867,0.867,0.867,0.000,0.844,0.474,4.741,108.299
trial_461,9,0.190,16,1.000,0.560,7.500,0.035,0.100,1.000,134,successful,success,true,true,true,false,67,75,24,12,0.905,100,0.897,92,0.114,0,0.777,0.834,0.863,0.863,0.863,0.000,0.867,0.465,4.691,102.915
